IDs,BIC,params_1,params_2,params_3
568d3401b5a2c2000db65f64,38.6706475821591,0.650866737378268,1.23497747517551,15.9986391291004
56d39b96da2aaa000dab6178,28.3253408189249,0.494833806836734,2.36305026518192,13.0478809152098
578673a9275be6000135880e,54.4817302608423,0.532580009839419,0.92459021010693,14.6517153816097
57a12661913c7100019767b7,18.3682300701417,0.201881230182829,2.9268657110491,6.4025816705692
592dc86c61bcd8000107c131,13.1319817129674,0.539030102600588,4.96619021827711,12.7751638607585
595d516e2da9c90001d7d200,13.2387678913773,0.382687459685195,4.66024138218529,9.1376003075789
5993b6ef7be18f00018290b5,20.1802894489971,0.819570342405679,2.65264229772508,17.9568787258256
5a4a94fef7b7bc00014e1462,18.1134562221346,0.782587236830061,2.82293551663358,17.4681295115566
5ba345bcf07414000106135e,25.1199632886243,0.248660724942072,2.00720271828461,8.32427092252301
5bca2688526bab000199550a,27.1717736284297,0.665747868086501,1.9378448631944,15.978509350866
5bd0d9bf25db7b0001786a5b,26.6635557211801,0.263309823053258,1.89658573416424,8.79547507713469
5c8974ef34daa70015e92daf,23.2177403702983,0.471949263065484,3.11916822676799,12.1461574114379
5e30cffb5a41120d29d33113,98.6039085795161,0.295663624022428,0.160648937188652,13.0077396224639
5e38e79295ff561112eae457,34.7628446574107,0.398028337435967,1.55541896015211,11.9630015818849
5eb983034987d1074b5232ce,13.0876497427569,0.615475726719603,4.80084746947589,14.4837500144432
5ec0ba1bfa01894cceaa1b8e,36.006867679134,0.338196390074335,1.38159196859183,11.0520330496153
5f1b84872171f838a8a3cfa9,17.4297722287728,0.231627456779362,3.29089236343973,6.81401841918685
5f405adcda0ade19c87826bd,29.2937946396881,0.437442961178369,2.04297836261444,12.2234854127801
5f5128c3aa1c4e30e4506d2c,29.2599685876035,0.23325831933431,1.53481125699422,8.50876333288249
5fce766c6304ad09d04a6689,29.265587477815,0.513652989943627,2.35741047900289,13.3906909670632
5ffe235ea848b74a3b3ccd07,35.7261914898597,0.469641519254577,1.69734560756578,13.0731067877719
60838e2e91a6300001f9ac89,47.7242989158091,0.575815038544957,1.09139524452573,15.0948756825147
60dfd857e293a99dd577f4c8,18.734408928212,0.46072580257432,3.58307419362308,11.6313604534747
60fe250b3984cfdf32c05860,46.8824831697616,0.662535956421154,0.905393563958107,16.2807611337934
61003a57b29e11c1531ed75f,26.4116376439496,0.40389467114651,2.18223624430554,11.4650706751631
61006614d4c56450afce3a6b,40.1870636550412,0.60814649415845,1.32414329589074,15.3968986265385
610cd5f2b38b2d1bffe55477,27.1644967439825,0.42967123957724,2.18997195772414,11.9566083953899
627126fc1702ec104f01f260,13.1735357680325,0.462010252855728,4.68736408868222,11.0463809949612
6272aedf6abac2a395291522,40.7396454911665,0.662345099468709,1.11017071211876,16.1925273035368
6294fce0aa6f8d12e0a7cd1e,35.1466998500427,0.186457287755497,1.03371916827265,7.93736285830487
62964d27c2b2866faa677493,55.9961532585371,0.4687723896325,0.886427329512641,13.8268414051385
62a76dfc808c176cecd72dfa,13.1735336386931,0.462011122193652,4.68736530874391,11.046369640747
636168a962acef1f1f1cc4ce,23.6684546475048,0.640829217644097,2.93270842850665,15.3557844223289
63c34086cb929e7c9b844a67,20.2307865631451,0.711772469298146,2.82513307870662,16.4763361266515
63d1c1b521f75a8a9f14160f,45.7473588424797,0.586385206981763,1.14312271981459,15.2025509029624
