IDs,BIC,params_1,params_2,params_3,params_4
568d3401b5a2c2000db65f64,43.7550934846798,0.821782837878024,1.07617121884454,14.2641513531949,0.00093091076679805
56d39b96da2aaa000dab6178,31.4910164645134,0.738747003630762,2.2048466417447,10.8708246804798,0.00493969819267492
578673a9275be6000135880e,41.7183782620432,0.865084708835083,1.31685470135196,15.0336497758301,0.020282765405279
57a12661913c7100019767b7,22.2578281908272,0.254381681932142,3.10203456510423,5.2275572175917,0.00431100494129923
592dc86c61bcd8000107c131,16.9776215356629,0.795302138505648,5.03807262601681,10.4865705162675,0.00256007548113683
595d516e2da9c90001d7d200,16.9227288325105,0.688932909774129,4.50797364676405,6.37689102440207,0.00438741765437527
5993b6ef7be18f00018290b5,25.5282326687061,0.912433503041838,2.22018936052099,17.2320756761158,0.00059103765741638
5a4a94fef7b7bc00014e1462,21.6807277385852,0.901304240154336,2.98200344791954,16.7651657969074,0.00157928580894785
5ba345bcf07414000106135e,18.4520551074634,0.876494281599402,6.12422308735918,1.80182266599712,0.0322643424664461
5bca2688526bab000199550a,32.1062178509068,0.835791570903578,1.69328225675001,14.3720759032724,0.0011089736627245
5bd0d9bf25db7b0001786a5b,23.4201618612833,0.886233431581363,4.16810919118325,1.95355336508378,0.0402276800675293
5c8974ef34daa70015e92daf,28.1294256809912,0.763423399385296,2.63649847549344,9.16065089748219,0.00135762664144002
5e30cffb5a41120d29d33113,101.656683239357,0.374336950133102,0.136898629168029,11.296500805102,0.00534730189124914
5e38e79295ff561112eae457,38.8641496990954,0.637370783162544,1.34413034961653,9.23569338197253,0.0037596421264534
5eb983034987d1074b5232ce,16.9644477835055,0.826253169916168,4.84421595338869,12.708374239005,0.00235805725600762
5ec0ba1bfa01894cceaa1b8e,40.5827548637442,0.62862813297138,1.12532627740332,7.33220280763943,0.00229561979733767
5f1b84872171f838a8a3cfa9,19.310026870756,0.189351776601601,4.39833650631846,9.91319015094361,0.0189139926687569
5f405adcda0ade19c87826bd,27.365084222302,0.805027605699643,2.55176995994357,10.4416986512619,0.0184915518437166
5f5128c3aa1c4e30e4506d2c,33.2983941716761,0.493005675325396,1.29418494551251,4.716747164295,0.00417356798864441
5fce766c6304ad09d04a6689,34.1619550977514,0.764023236467072,2.03643286326843,10.7001246893644,0.00134091220859818
5ffe235ea848b74a3b3ccd07,37.8291320137908,0.708954675010641,1.61547431969803,11.3030335388714,0.0073815706703491
60838e2e91a6300001f9ac89,52.3449021152472,0.776064828281213,0.943599198950598,13.0257997031188,0.00156503289437331
60dfd857e293a99dd577f4c8,21.6199793025463,0.720349967587386,3.87743156540577,9.54177111588323,0.00580403947810329
60fe250b3984cfdf32c05860,52.0044041017251,0.825282124181968,0.789890274236801,14.6395562203077,0.000842969455518863
61003a57b29e11c1531ed75f,31.1363286478759,0.700319071972943,1.79982758665895,8.1477001039207,0.00189180403731439
61006614d4c56450afce3a6b,45.0080863974187,0.798234430819869,1.1514984426042,13.4359352093622,0.00129027175915828
610cd5f2b38b2d1bffe55477,29.4886013742759,0.718931444887886,2.16717424428765,9.89321698022714,0.00974526105721739
627126fc1702ec104f01f260,16.9462381672659,0.757598399019293,4.66023857937723,8.43249931480132,0.00340414349107604
6272aedf6abac2a395291522,45.0784745452098,0.830641822704815,0.974602863847829,14.7635624512593,0.00172494484881217
6294fce0aa6f8d12e0a7cd1e,32.8104984362912,0.299261166363341,1.52396349851855,15.3168083039083,0.0664407089958562
62964d27c2b2866faa677493,55.6789845468358,0.789087606598151,0.850201975556503,13.197446411637,0.0173536464867955
62a76dfc808c176cecd72dfa,16.9467029878552,0.75877512851434,4.65896981807912,8.44694995076622,0.00340347530014741
636168a962acef1f1f1cc4ce,17.0531540871475,0.856297699261608,4.89837668873708,14.6622677310315,0.00613684090738739
63c34086cb929e7c9b844a67,17.2767351372678,0.879570116205262,5.0409170913185,15.6731147936999,0.00402433830582283
63d1c1b521f75a8a9f14160f,49.3765702838805,0.788000075877892,1.0256850669144,13.441200383076,0.00299885941580109
