IDs,BIC,params_1,params_2,params_3
5590a34cfdf99b729d4f69dc,21.6344019680902,0.457165869256789,3.65612668417816,13.3697174481025
567dd32b4f0ef30006dbb718,26.4984107963282,0.690758570626918,2.0063261940375,16.3073558699308
574eab79c18847000e071119,30.6740084572494,0.637356044286137,1.92535549598417,15.7311981527117
580cab86b869700001d71628,43.2262011008975,0.686543411215747,1.04095972771789,16.4506381560177
5971640e7ec240000170cb69,39.7870256936658,0.335813004600457,1.40706886546827,12.9946122122284
5a8b3fa3b093f80001a80576,24.343901723407,0.151241061845374,2.21639859636819,10.4894170476025
5b6c312fa1fda800015fe165,21.4786971203234,0.651573993515693,3.28641213737668,15.6720928757568
5be05da9b5be300001e54be5,13.0951346433609,0.596028219156401,4.84758671574991,14.7765869999249
5c1a7844681a0600018e4d8d,29.2532305953042,0.484147355889374,2.5157476095627,13.9594746010231
5c79bc94d454af00160e2eee,18.6701655035095,0.608002912300711,3.77613135643877,15.074672066099
5c935d881754ba001b25697a,13.224346416132,0.39387666490951,4.86330588053497,12.4219688562745
5ce6fbd9a76bf00019cfd467,32.5211830242022,0.72962514732895,1.41309621503789,16.828464578663
5dd00a19b51b3e103a6f50c8,40.5770040954898,0.623402123256137,1.32949867212264,15.7331475052157
5e20a27f25a4d03b9ee10bc6,13.168793166938,0.496421117636742,5.05398843304525,13.5126929338645
5e3c79de24984505f37d3903,18.0083162231386,0.700873117484198,3.28220672086748,16.27480752545
5ea63c8ef78a7164acfa7599,13.1687900292952,0.496421306781876,5.0539924419111,13.5126889945225
5f9a25f467c68d13eaa9cc5c,27.175496019105,0.384178733341689,2.38463186113628,13.0194195730943
605776c7ffd8cb64476fc73f,18.1440904809444,0.362939557370888,3.76606924830885,12.3842624783216
60c433a4f78e97b5ef1ce71b,13.1687929132606,0.496421028467684,5.05398908896557,13.5126944312595
60d460ee1809d22f5121ead4,19.5506046258843,0.504933437170629,4.01206419632943,13.8140535779003
62839ba4a4ace124f3a3889c,37.836118111937,0.482789066125581,1.80614681216528,14.1823370426641
62cba72839d35cbf953cdd6f,13.3557078865257,0.289772264862551,4.90030576241361,11.4048061343998
62e15dfab54f025985de6b5c,34.560399062427,0.452536606311461,1.95631163393538,13.8336987772884
630d42ab004b0f34fcf4b52e,46.7164779100871,0.635112907271635,1.05127567630248,15.9368782750572
631852710b123742dcc28cb8,48.3823312504833,0.368384715737553,1.12538942655983,13.4580197158502
