IDs,BIC,params_1,params_2
5596a991fdf99b2d1e834690,30.6639724197575,0.516584918239766,1.35663321602607
55c694e3fdf99b6c4f28595f,56.1941470842106,0.987729743373789,0.566931001556871
562563ceed6e5a000bc7f386,58.2069787159234,0.982546916448273,0.534498775463199
56259489ed6e5a0005c80fde,30.4347421617378,0.755161460021089,1.46449889163709
570f018053cc8f000f8d4bbb,14.7780319549949,0.758571153685656,3.17168451130605
570fa921f895a7000f38ca6f,77.2721729757367,0.977586255249175,0.291023136456217
57901207c9abeb0001af353e,9.08249899639254,0.813868257002203,4.16260105522763
58935d5d4d77be0001689f14,58.0179195125437,0.971465857215019,0.540211467305514
5907f9e49ae6ed000160dc4b,9.24504113696005,0.538677485635895,4.23908406594481
590f901cdcc7b30001eed302,56.1941503113969,0.98772973016976,0.566931770697787
5920b1f62b529b00013f3214,33.378108956821,0.986478051250182,1.30310159314314
5a348ea750833c0001ee9550,30.4347423057059,0.755161473436061,1.46449863708691
5a61207cc0d8360001078f07,36.2320828928433,0.642317020557106,1.14582354017357
5b1f185488ee7400012b4b5c,42.5261853981098,0.734949474180139,0.934990583779858
5b5a822e1ad8270001c4f28d,65.5770266692291,0.637548354222111,0.467619916840919
5b9530390f85f600015705bf,60.2616200169297,0.985003655981554,0.501763368255888
5be8d4af25507300010dd4e4,9.24503553038202,0.53867769793801,4.23909161212956
5c0023fb2213be0001c2cdde,33.3781014751585,0.98647828601275,1.30307633741295
5c2fc98237733700013b646b,16.4293528627702,0.401523040077753,2.82971083393181
5c62c8c594e3bc0001d66cf8,37.9923243234091,0.372326276444515,0.998239429246647
5cb4d453ce95710018cc99e5,91.3336182408291,0.94464936122852,0.140230122835661
5cc22481f6ef910019e5120f,14.7780329369915,0.758571240315714,3.17168343713787
5cd08e2ff59e0a0013563602,40.1430435380226,0.809474878284038,1.01323418524144
5ce7b20479642d00197682ea,13.5803546499632,0.142327537585408,3.07079268456477
5d269fedf6dec40019b87a59,56.1941444991572,0.987729746117089,0.566930161176277
5d49a0b751695e0001a188a8,62.0570852182638,0.981016398599033,0.476149032329886
5d697ea28572fc000126b779,49.8230967771048,0.507410710007665,0.730386690123951
5d7047d764b37b0017ffa710,65.5803763805702,0.984840468755709,0.427079318647071
5d9d2e421af9ed0011c31894,32.7152997317629,0.961058796309742,1.35555722400233
5dae16d241fbb6001160ce72,35.1785890229952,0.747727936431133,1.21237851417714
5dc9580384b21f67e07ddf67,13.5803405679243,0.14232827260165,3.07081785439546
5dd8c6e24c97928688acd05d,54.1184879164447,0.786463303725515,0.646275076145553
5e0571b7e297d5fa932cf415,9.08250049023853,0.813869134683087,4.16259952497133
5e172ad9c2642a0345b911b7,76.2893610477653,0.983540654378981,0.300905576845184
5e37236c64fc52000cce6678,30.0347885705751,0.892359657175574,1.53867962261023
5e3f778e91be661ca60e3540,26.4804055385272,0.990009036921599,1.96748448231458
5e6d915ba20e47358d14e376,20.2998766740225,0.0515984212679388,1.27417960929763
5e77a65dcce2a2319f9e8849,75.1928365025587,0.985176093384781,0.312680339686279
5e8cf14c0bec230b335e060d,23.1228770562023,0.561483471318259,1.89496336281869
5e92a1a4fc57e20f92eef47f,26.4803849318764,0.990009109445257,1.96750153255307
5ec12ad1759b78000a4f9965,57.7625270131366,0.951754552647073,0.549026912331122
5ec2feeb47c4471339d3b2ce,43.5272264085212,0.490991184018734,0.877069480200866
5ef6c997bddec33cfaed40c7,16.4293518586926,0.401523058844584,2.82971208700346
