IDs,BIC,params_1,params_2
5590a34cfdf99b729d4f69dc,53.198408980718,0.993563279611036,0.426677762410812
567dd32b4f0ef30006dbb718,92.6127744247638,0.991413427924903,0.042437764185047
574eab79c18847000e071119,91.030832397034,0.991586231738968,0.0659920543492846
580cab86b869700001d71628,92.706074692361,0.991433605459334,0.0410886826988613
5971640e7ec240000170cb69,39.4774750194359,0.992891497486614,0.629169340651798
5a8b3fa3b093f80001a80576,20.077278520535,0.340816116576356,1.38333943038442
5b6c312fa1fda800015fe165,91.4252586053677,0.991556031583089,0.0605128587270278
5be05da9b5be300001e54be5,84.9356387686003,0.992310505249834,0.136334399946438
5c1a7844681a0600018e4d8d,60.45103859723,0.993559194650955,0.35529064029655
5c79bc94d454af00160e2eee,86.6864523129501,0.992115404645039,0.118070898325196
5c935d881754ba001b25697a,31.8495015274788,0.994008600113736,0.803399175708431
5ce6fbd9a76bf00019cfd467,93.3620954549477,0.991303032765808,0.0305854377011076
5dd00a19b51b3e103a6f50c8,89.9751632571142,0.991856269588117,0.0808410377898423
5e20a27f25a4d03b9ee10bc6,55.7354380444626,0.993774475649173,0.406027921950621
5e3c79de24984505f37d3903,92.4243046193124,0.991495467983412,0.0455462412146634
5ea63c8ef78a7164acfa7599,56.537508171309,0.993667872229811,0.395943167734246
5f9a25f467c68d13eaa9cc5c,39.4023082897464,0.993632575368917,0.624474739389972
605776c7ffd8cb64476fc73f,26.9696952572216,0.993988619853591,0.981266197061117
60c433a4f78e97b5ef1ce71b,57.4495893330551,0.99359148959821,0.383403874921983
60d460ee1809d22f5121ead4,60.3183340021051,0.993522661605655,0.354512346730218
62839ba4a4ace124f3a3889c,66.9917114059678,0.993076869162981,0.292231290546985
62cba72839d35cbf953cdd6f,9.26641737098201,0.991713309426896,3.40484447229575
62e15dfab54f025985de6b5c,59.4479802324737,0.993208281224105,0.360616805835275
630d42ab004b0f34fcf4b52e,91.4979421138921,0.991500196970225,0.0594123746412992
631852710b123742dcc28cb8,51.4319237733869,0.992891661107082,0.448679828292198
