IDs,BIC,params_1,params_2
568d3401b5a2c2000db65f64,90.6714552834855,0.963429260197989,0.0768404292481669
56d39b96da2aaa000dab6178,48.8953937587334,0.981823341001655,0.52804551600394
578673a9275be6000135880e,71.5124713010366,0.980587083616663,0.277457576794022
57a12661913c7100019767b7,15.5008403948825,0.188926509949961,2.01337734283976
592dc86c61bcd8000107c131,49.8236767724239,0.982436872145996,0.513109173276149
595d516e2da9c90001d7d200,9.23507756285573,0.769970565814907,4.40092733827916
5993b6ef7be18f00018290b5,93.9960326384486,0.951552940645631,0.0218366393909483
5a4a94fef7b7bc00014e1462,93.5294694931203,0.955058291986857,0.0298306642281799
5ba345bcf07414000106135e,23.3108587687689,0.351377517257569,1.27748028012589
5bca2688526bab000199550a,91.0288938398214,0.962710864310592,0.0708807625618962
5bd0d9bf25db7b0001786a5b,25.3423540606295,0.407755219330091,1.18706316679805
5c8974ef34daa70015e92daf,38.2608831069989,0.979937932252522,0.754060048320734
5e30cffb5a41120d29d33113,91.4337391053163,0.911614648963094,0.065073420804356
5e38e79295ff561112eae457,31.1012627576764,0.977376181567828,0.924401413478112
5eb983034987d1074b5232ce,80.2963580685705,0.976465023619127,0.190345248718091
5ec0ba1bfa01894cceaa1b8e,36.9166079799971,0.814225353285684,0.777650834011694
5f1b84872171f838a8a3cfa9,12.0672266974801,0.279337801220382,3.31258279536763
5f405adcda0ade19c87826bd,26.5736244420114,0.986003338071349,1.15734348294773
5f5128c3aa1c4e30e4506d2c,26.5604312187682,0.32293530422327,1.09444020256177
5fce766c6304ad09d04a6689,57.0102747349548,0.980156641913758,0.430370401889583
5ffe235ea848b74a3b3ccd07,49.7997682126049,0.980112284944615,0.507535850970078
60838e2e91a6300001f9ac89,83.1897401616489,0.971563733663965,0.162283213918779
60dfd857e293a99dd577f4c8,29.2117112574718,0.981155729404824,0.99000311273178
60fe250b3984cfdf32c05860,91.742224648457,0.959976915410796,0.0610617516181943
61003a57b29e11c1531ed75f,29.2867154560665,0.973104394296793,1.07681226089648
61006614d4c56450afce3a6b,86.0676445513142,0.9709710247545,0.134778019993412
610cd5f2b38b2d1bffe55477,25.9208402821113,0.983950498252371,1.11712939471619
627126fc1702ec104f01f260,26.0030314386493,0.979671118007415,1.16005681598584
6272aedf6abac2a395291522,91.187718985641,0.962980041197913,0.0693302350295792
6294fce0aa6f8d12e0a7cd1e,29.2652663481722,0.291338989978683,0.922058864074241
62964d27c2b2866faa677493,60.484604777714,0.980298052145326,0.383976728436455
62a76dfc808c176cecd72dfa,24.0019185833632,0.983342426350603,1.34670932178773
636168a962acef1f1f1cc4ce,86.9304612378499,0.971780725681099,0.123539226634713
63c34086cb929e7c9b844a67,91.8402885683371,0.963943771194278,0.0600920198804353
63d1c1b521f75a8a9f14160f,83.5467229569871,0.973064917565087,0.163319345774922
