IDs,BIC,params_1,params_2
5590a34cfdf99b729d4f69dc,17.5480452142932,0.723958668268128,3.08320815632796
567dd32b4f0ef30006dbb718,62.2144822152566,0.986673369367721,0.480969583942356
574eab79c18847000e071119,51.4088211234075,0.987013548878081,0.671692722223532
580cab86b869700001d71628,68.6970652066906,0.98468509317698,0.394370849357871
5971640e7ec240000170cb69,35.5053435615833,0.478968988439093,1.15885707775822
5a8b3fa3b093f80001a80576,19.6193664095487,0.135756477462067,1.88985411328012
5b6c312fa1fda800015fe165,51.43436020822,0.987739612155855,0.670921270772311
5be05da9b5be300001e54be5,26.4148048778361,0.991396023699649,2.1251732632606
5c1a7844681a0600018e4d8d,25.1704451923327,0.83691636338796,1.95495965053555
5c79bc94d454af00160e2eee,33.4635685166296,0.989229536149292,1.34558241710359
5c935d881754ba001b25697a,8.93711662254833,0.541537793311142,4.70590493362596
5ce6fbd9a76bf00019cfd467,72.8063852118326,0.985125606116521,0.345229310743407
5dd00a19b51b3e103a6f50c8,53.8509516110036,0.985412918884524,0.62192847586193
5e20a27f25a4d03b9ee10bc6,8.81964145396267,0.81857451557562,4.55708603577402
5e3c79de24984505f37d3903,60.3517133147363,0.987190692051148,0.508818187986326
5ea63c8ef78a7164acfa7599,8.8196687231356,0.818577698647973,4.55704851063729
5f9a25f467c68d13eaa9cc5c,23.0841382773905,0.564052564590067,1.97999429494007
605776c7ffd8cb64476fc73f,14.0516626130437,0.491132392377532,3.42935914458875
60c433a4f78e97b5ef1ce71b,8.81964031823961,0.818576995721813,4.55709612400864
60d460ee1809d22f5121ead4,15.3712747603213,0.869012645612565,3.37964426127118
62839ba4a4ace124f3a3889c,33.6732192972034,0.857926481409502,1.34344790694931
62cba72839d35cbf953cdd6f,9.05662186174248,0.340099489831431,4.9749109832047
62e15dfab54f025985de6b5c,30.4261995059963,0.758389733567936,1.51461784592521
630d42ab004b0f34fcf4b52e,60.2644563731979,0.984299136042523,0.510837281053481
631852710b123742dcc28cb8,44.0269634055954,0.562338007472067,0.896526430646699
