IDs,BIC,params_1,params_2
5596a991fdf99b2d1e834690,39.3611936656349,0.983254489950613,0.627934113492784
55c694e3fdf99b6c4f28595f,92.2326912672806,0.970022794468085,0.0493855821506529
562563ceed6e5a000bc7f386,90.1040879705918,0.972741703950572,0.0796238285246126
56259489ed6e5a0005c80fde,58.328428637464,0.98333696228887,0.374269276382541
570f018053cc8f000f8d4bbb,54.5726767990161,0.984815619892527,0.415988934793494
570fa921f895a7000f38ca6f,92.6260745391401,0.968572515707856,0.0431405417970003
57901207c9abeb0001af353e,58.669487208488,0.983973015715503,0.370288818927623
58935d5d4d77be0001689f14,85.0753581770062,0.97698032625915,0.135776910441227
5907f9e49ae6ed000160dc4b,31.4768400956701,0.986355404427013,0.805057403205084
590f901cdcc7b30001eed302,92.2141902043724,0.970110637729763,0.0496434152246878
5920b1f62b529b00013f3214,84.6459183343479,0.976832769223729,0.139656050378039
5a348ea750833c0001ee9550,58.1434104289971,0.983495824446644,0.377632798676234
5a61207cc0d8360001078f07,49.8816039271092,0.983958971588028,0.479386164503131
5b1f185488ee7400012b4b5c,61.5913786546402,0.982094971327842,0.345704850554983
5b5a822e1ad8270001c4f28d,71.038125127273,0.975294198351526,0.260822314198608
5b9530390f85f600015705bf,91.6371696069377,0.971130775326769,0.0587768969443507
5be8d4af25507300010dd4e4,29.9747409124545,0.986607957069422,0.875187930172739
5c0023fb2213be0001c2cdde,84.076915726376,0.97768118632422,0.145673944866083
5c2fc98237733700013b646b,18.0919448752411,0.9825931025547,1.54886469651338
5c62c8c594e3bc0001d66cf8,38.8675150630331,0.972519294422069,0.641409241237978
5cb4d453ce95710018cc99e5,93.0425449665239,0.964464963094293,0.0362625670135839
5cc22481f6ef910019e5120f,54.6680288773921,0.984834892102532,0.413033585717969
5cd08e2ff59e0a0013563602,65.256964186284,0.982333367764643,0.308426295644828
5ce7b20479642d00197682ea,13.9715385320358,0.360129307594301,2.51297099806741
5d269fedf6dec40019b87a59,92.2844091359133,0.969714581191099,0.0484621537330167
5d49a0b751695e0001a188a8,90.9161312223,0.970435760554645,0.0686819588330011
5d697ea28572fc000126b779,51.3555245635654,0.980093922708434,0.455709426495847
5d7047d764b37b0017ffa710,92.5517135940259,0.969262361945526,0.0442750027240707
5d9d2e421af9ed0011c31894,76.272440052068,0.979936022352745,0.213725378692947
5dae16d241fbb6001160ce72,58.3558425846854,0.983572282067343,0.377354146834393
5dc9580384b21f67e07ddf67,13.7440328163249,0.358454082357158,2.48070090266569
5dd8c6e24c97928688acd05d,71.4887861846385,0.978329947178807,0.255025712985905
5e0571b7e297d5fa932cf415,57.1648271987713,0.984664608334369,0.391424566880861
5e172ad9c2642a0345b911b7,93.5641890731103,0.966837284193012,0.0279675755870802
5e37236c64fc52000cce6678,67.7663190086002,0.982704693222873,0.287772754310356
5e3f778e91be661ca60e3540,83.7663150734443,0.977885781812586,0.148208053823007
5e6d915ba20e47358d14e376,20.5261635986163,0.117931866678669,1.12196137344326
5e77a65dcce2a2319f9e8849,93.7268173112853,0.966690030029808,0.0254697942136032
5e8cf14c0bec230b335e060d,38.8187188895882,0.985015327409673,0.642512878506988
5e92a1a4fc57e20f92eef47f,83.9429861578266,0.977644701264793,0.14653227250313
5ec12ad1759b78000a4f9965,82.7609055318629,0.975757278168491,0.157563744966552
5ec2feeb47c4471339d3b2ce,47.8399546276499,0.97955286527484,0.496407322214403
5ef6c997bddec33cfaed40c7,15.4964352539849,0.984948096427479,2.05909577861587
5f0d2ad60ad0d6730c380b05,43.676301615586,0.983956467475052,0.557969161393656
5f0e50c3a8d93519188a7525,50.3898546078493,0.955925505716549,0.462607291793827
