IDs,BIC,params_1,params_2,params_3,params_4
559002fefdf99b3f7aada38f,49.2893773356276,0.488598276840367,1.31467045547013,14.8099037805568,0.000758297427827177
55a75835fdf99b26395fae40,20.3483373001269,0.549218052272628,6.95694752299055,14.4936021495254,0.00751920154771665
55b237e6fdf99b19ea79d2f7,17.0983514220596,0.501431293147574,5.66137151689952,13.756027310603,0.00126958517355883
55b508f4fdf99b1c26c21c69,30.3856386268149,0.375071929879994,2.338134576924,12.6567807989909,0.00228643202014403
568d286ab5a2c2000cb6a91c,17.1525481123029,0.345215642736877,5.27553515312666,10.227037003338,0.0019294211538265
56f2a49ced0cf600069131cd,29.735766542784,0.316870098891249,2.2970103959649,11.8649624801169,0.00337897716945451
56f59251736c79000c2241f7,35.1220620338077,0.585766364069037,1.99696227288908,15.8158783240215,0.000439521829416715
57a761c22fc0d400012c9656,17.2313926513018,0.252435959846364,5.29030869388735,8.02569623583474,0.00233292299837945
57c137bf5b8c510001af5981,49.5236057460316,0.466458238133633,1.23715286111984,14.7956950125594,0.00567492825404096
57d02ffb596f5d0001df741f,24.9689406798645,0.38322968932937,3.2945817996827,11.5302901488785,0.0008397331335748
57dd7528a0e8ce00015445fd,30.7750740482618,0.37618429547788,2.25865202390207,12.3683450358534,0.00130905002992032
5825335ac297cc0001df28b2,17.0903620765116,0.501108008545325,5.67310321825441,13.7621344979608,0.00132944887183638
58a63a64ea3d11000170e1cc,22.8929855114439,0.325718083438473,3.27852433784818,14.3950784485837,0.139062544349597
59c843b646f72100019067ce,21.5846556549923,0.296712078391896,4.10673106969877,10.8745218194383,0.00403974342409333
5a01a0fd728b1b0001ad89f8,17.1116852146853,0.838984887603823,4.52026117456554,18.5630964027579,0.000607802192648605
5aeb46c5ed102400010f26cb,53.9819081378162,0.464605506303469,1.10599739560041,14.5707718215327,0.00067671518911285
5bfc4058bab673000163c8af,44.1764933501564,0.485129494792881,1.60487488259383,14.5838924650296,0.000657703357411949
5c31d5b0b41477000187c5fa,42.4177310177553,0.546466352606299,1.63181711808363,15.4468648572675,0.000719762388872066
5cb62e9293342300017a72a1,55.2699136205173,0.730104510398869,0.659238361613994,17.7063939173849,0.0015406699203486
5d2a5458c0898e001ab08f65,33.5299990447386,0.491455286964628,2.16266293410005,14.1524826759698,0.0140196365638398
5dd4a7c9c0823f494b158668,53.2354800153534,0.544967145994134,1.12651069208003,16.1819213426643,0.0112574223461388
5ddc07391e42a9000b2622be,49.3541075611544,0.357710370430562,1.11753286351467,13.0306235593941,0.00138970331044308
5df6818e2b12bd474abc4c9d,34.9014043533437,0.653512736899958,1.62101167492813,16.7375107151671,0.00052984119502517
5e531b2205acdb33c0f5f24c,35.9121319065302,0.429471419198053,2.00382534728928,13.359007044214,0.000687695453333331
5e6bdd2a3ea572199bb7f6b6,30.1950779257179,0.413113549348884,2.45115692604356,13.5247027799324,0.00461208834266167
5ef98087540ce971a8fb4280,43.2555228865945,0.841672828578706,0.676954601346156,18.6737500313727,0.000562274630073737
5efe4033859ac314b6d79a50,17.0341971740504,0.665495032951166,4.93025106388291,16.5619697162714,0.000939090725420781
5f0e0727cf7d770a4c7330a7,22.4332913587274,0.51120442235401,4.9435624254192,14.2720338186594,0.00229460448806063
5f595581b4984119febb85d0,40.0455656075761,0.586747019733173,1.60268688709905,16.0077459313245,0.00102130842531977
5f756ef133882a1e509e8573,17.0927441831602,0.500988908259092,5.67069511120315,13.7642806156036,0.0013113470184559
5f9b15889c51902ece84d3e7,51.3930497862398,0.572666810271621,1.08083494822434,15.970948883985,0.000648405331876683
5fbbe3a696d6300008af539d,17.0115835468899,0.666598841768051,4.79159737718825,16.5912500261312,0.00101726907015315
5fee99daeae54318b087e9b5,66.292622120054,0.630672667100828,0.608689327224086,16.8079037074268,0.00125032484795589
5feff5d30ad48b39d17b9c25,26.0388137953531,0.256222045672005,2.38824595525663,15.6317626033615,0.0417598629238223
60451e0f0d94f161286383d9,48.7552012895799,0.6415129330684,0.9928204814699,16.7489522667566,0.000535652423412536
608349d97d46ab71fc6c7111,16.9812911328622,0.668523387238716,4.76861755729064,16.6221331060941,0.00114754132513477
60a7d7b70d3cf8f48a8a490d,78.6082617176883,0.436273412769271,0.511408236731227,15.0636472966108,0.00490139537046169
60ceeec3a0bed4a1e603b8d7,16.9683142875863,0.670205204803103,4.71512193654414,16.6486121283039,0.00117177057906463
60dc0185764ae8cd7fd829b7,21.3206855735053,0.781592476314067,3.37318192968449,18.0090068623853,0.00132608754759897
60de50896b0ce86b84a2ee24,17.0717568778179,0.499481250232929,5.52298047752187,13.7946893855663,0.00149139937665838
60dfdb8bbef17b6739d12215,40.9452309417037,0.383575417343616,1.52363976491805,13.3089817239964,0.00235985407324375
60e5bebceb89fc96b4414bcb,17.0834124384514,0.501951904186938,5.63595267189933,13.7990288274676,0.00139633648515714
60fe3a34f7f4d5e48ad56af2,31.8135278838551,0.642634775345034,1.95380956037501,16.563269552079,0.000643219662828902
6110a7395e243363389c857d,23.8190124069119,0.256362349598278,3.7762275200046,9.87464075799933,0.00425397145327147
611323bebc984e2d39dc8958,33.9673539388693,0.496541442507879,2.44393923381544,14.7531199991571,0.00535940184434924
614c1267826bcb89bd92e726,37.2159935688981,0.466429467541641,2.03554305661255,14.0616509016954,0.000686083378006488
61fa94015719bc09cb834e2e,17.0022656381768,0.666511766686032,4.78735320583693,16.590659376968,0.00107278847105945
62728f0c68b9ecf571a2dbd4,29.4235953915091,0.480302977273697,2.8772063090648,14.1002237969151,0.00134011975985089
6272b9dfc470a51d5fa0e6ea,19.4144519707021,0.549814929245303,5.224902675919,14.9421183395152,0.0202177349793183
6296849bbd45e6accf130f07,24.22376556661,0.561771893859273,3.865457463027,15.120056306982,0.000683221958106473
6297d4ad03a1830f21d22cb1,34.0384864189173,0.519733381481022,2.94413182766557,14.5243110045263,0.000406154145170404
62c3021ebe7b00c7eb3fad22,32.2196050943596,0.545400734482563,3.00220995663809,15.2357315675669,0.00675898057282502
62d133496cf7f774b8bf98a0,23.5882081241328,0.715356957363055,3.16054414338874,17.3207120394346,0.00630974881977595
62daa52d86e66e5feaf3bc15,44.6880036399932,0.157665249072952,0.821937085699765,8.17205769608054,0.0024537515698784
6307bee7b345c1bf0fb2f362,30.1568626312503,0.324042445292628,2.22377771626657,11.3693675027846,0.00176649584307693
6335f7d7dad0ae03e9a2509a,46.9517686908398,0.452727272163748,1.38516845243404,14.1761112823359,0.000553367485901123
6341b7b2e340e467cab1363b,28.8017668277027,0.278814135908741,2.41715490073574,12.1933922980115,0.00745063692313349
63ae31ff5c725a41082afc56,91.0661565286793,0.45531607544983,0.341641879712473,15.3550377365751,0.00200103542966401
63d15717bf9f5277f27bbe5e,46.3436654723326,0.636250661907388,1.10911537391691,16.694673216224,0.00120115989870998
