IDs,BIC,params_1,params_2
568d3401b5a2c2000db65f64,91.5672112525792,0.954255925646929,0.0548276080428107
56d39b96da2aaa000dab6178,56.0610285529005,0.976728936708106,0.402326385252555
578673a9275be6000135880e,79.3663359729374,0.969170863170465,0.188319778466588
57a12661913c7100019767b7,13.8136251208059,0.287474169346617,2.70797276481339
592dc86c61bcd8000107c131,57.5406998762503,0.976922173327374,0.384859450474649
595d516e2da9c90001d7d200,8.84773230468251,0.957655608325797,3.80013454645104
5993b6ef7be18f00018290b5,93.7871223153113,0.945356252673517,0.0159928064656551
5a4a94fef7b7bc00014e1462,93.4882193735023,0.947125664987671,0.020727597809374
5ba345bcf07414000106135e,20.3640162736172,0.524740055870792,1.59339812376519
5bca2688526bab000199550a,91.9434818575113,0.952468226398365,0.0483269313603173
5bd0d9bf25db7b0001786a5b,21.8697975083723,0.607202017112247,1.47517497251892
5c8974ef34daa70015e92daf,42.1963163503884,0.978857076681561,0.591055126397455
5e30cffb5a41120d29d33113,90.9568181319395,0.92996126589449,0.0644376912513595
5e38e79295ff561112eae457,38.8958827606178,0.975732853031737,0.661126646202736
5eb983034987d1074b5232ce,85.7384036815347,0.963567084737921,0.127780406252571
5ec0ba1bfa01894cceaa1b8e,32.251870822769,0.964354415260709,0.83566334586531
5f1b84872171f838a8a3cfa9,14.188060899146,0.365198820723458,2.7447547584416
5f405adcda0ade19c87826bd,43.1022771891314,0.976668285603461,0.561011336765446
5f5128c3aa1c4e30e4506d2c,25.7228989582629,0.434086325995838,1.09958447931422
5fce766c6304ad09d04a6689,61.3213159519629,0.976118370241566,0.349419489760113
5ffe235ea848b74a3b3ccd07,57.0637429254113,0.974369003049433,0.388615226791734
60838e2e91a6300001f9ac89,86.3684979650117,0.961455415900194,0.121412208607031
60dfd857e293a99dd577f4c8,37.1760820139752,0.978414199085884,0.679350648115027
60fe250b3984cfdf32c05860,92.1053865475956,0.952817733641522,0.045757834461468
61003a57b29e11c1531ed75f,32.5724610138885,0.976960973004812,0.79671164613939
61006614d4c56450afce3a6b,88.0525519927999,0.962802620254614,0.103365479584209
610cd5f2b38b2d1bffe55477,38.6991830527485,0.977603018363402,0.643302734362202
627126fc1702ec104f01f260,31.5421880890721,0.979706155459775,0.821052314801068
6272aedf6abac2a395291522,92.1817153448772,0.951233047682226,0.044274630148136
6294fce0aa6f8d12e0a7cd1e,30.6307608721291,0.300671366204782,0.81631702492661
62964d27c2b2866faa677493,68.0318282113862,0.972155769753678,0.286827522987821
62a76dfc808c176cecd72dfa,31.1251356043856,0.980109338307175,0.842300775637507
636168a962acef1f1f1cc4ce,90.0735282613007,0.957778549872292,0.0771157436055243
63c34086cb929e7c9b844a67,92.6573299668799,0.951263172485336,0.0357850533922991
63d1c1b521f75a8a9f14160f,86.5971709514785,0.963280518241294,0.119730105700956
