IDs,BIC,params_1,params_2
5590a34cfdf99b729d4f69dc,45.1572717225112,0.992466183815196,0.561496853098796
567dd32b4f0ef30006dbb718,91.6905315305363,0.989391486732517,0.0686496302049943
574eab79c18847000e071119,89.1685571211566,0.989775313941754,0.099975861629336
580cab86b869700001d71628,92.250907889609,0.989125515280908,0.0608523101803053
5971640e7ec240000170cb69,28.7259674936246,0.990928665974767,1.02378809902962
5a8b3fa3b093f80001a80576,21.2197287127756,0.225637826978941,1.26337657492586
5b6c312fa1fda800015fe165,89.4530888932836,0.989866736506984,0.0967618859372291
5be05da9b5be300001e54be5,79.8967362971733,0.991307764644429,0.193734409518484
5c1a7844681a0600018e4d8d,52.8685223484469,0.992687782809712,0.476933796099059
5c79bc94d454af00160e2eee,81.594165182427,0.991195087075187,0.178548810442899
5c935d881754ba001b25697a,23.6734457894601,0.992561899032073,1.22246487704808
5ce6fbd9a76bf00019cfd467,93.107467041502,0.988967716510716,0.0482173879577086
5dd00a19b51b3e103a6f50c8,87.1859187719649,0.990483201965455,0.125066924963282
5e20a27f25a4d03b9ee10bc6,50.0890625990761,0.992667196534142,0.533865718077197
5e3c79de24984505f37d3903,91.3221132275308,0.989618105358749,0.0745057272416928
5ea63c8ef78a7164acfa7599,49.7986072888126,0.992583040191894,0.519489223418779
5f9a25f467c68d13eaa9cc5c,26.8629631079461,0.993145585039,1.08534628952225
605776c7ffd8cb64476fc73f,24.3499481362277,0.990981843339304,1.25592788577818
60c433a4f78e97b5ef1ce71b,51.4951981360183,0.992322942852514,0.482543180703402
60d460ee1809d22f5121ead4,49.8710365663264,0.992953290885532,0.500680491355576
62839ba4a4ace124f3a3889c,57.5923386606199,0.992432140094093,0.40318750129376
62cba72839d35cbf953cdd6f,10.1110577195976,0.798189948119556,3.71281004626044
62e15dfab54f025985de6b5c,55.1463633092941,0.991490685991008,0.43437006570557
630d42ab004b0f34fcf4b52e,89.9062812118247,0.989594690235779,0.0916482052982554
631852710b123742dcc28cb8,46.6774370327231,0.990788638606576,0.567143823591067
