IDs,BIC,params_1,params_2
559002fefdf99b3f7aada38f,68.4163391866176,0.981699830238182,0.298285921075582
55a75835fdf99b26395fae40,49.6825900866922,0.985815863472972,0.503436751139821
55b237e6fdf99b19ea79d2f7,50.7480586410798,0.985279349178335,0.519717380047594
55b508f4fdf99b1c26c21c69,27.4019476100105,0.981341688177368,1.22841262394414
568d286ab5a2c2000cb6a91c,14.9928874552644,0.723580701516369,2.56987699971367
56f2a49ced0cf600069131cd,24.3061546094171,0.88223074705418,1.29353414477518
56f59251736c79000c2241f7,84.6524985893327,0.979418266492919,0.146767682827619
57a761c22fc0d400012c9656,9.29782821699287,0.382155309218935,4.10119451063387
57c137bf5b8c510001af5981,53.1253912742822,0.984399682949303,0.471327314052855
57d02ffb596f5d0001df741f,25.516926352618,0.974662306955567,1.14366730726009
57dd7528a0e8ce00015445fd,27.7729113541049,0.98125048980467,1.11797962339863
5825335ac297cc0001df28b2,53.2367505705508,0.984090231503489,0.459261625027914
58a63a64ea3d11000170e1cc,17.2571395668272,0.355111273778494,1.98529341328079
59c843b646f72100019067ce,15.959877463059,0.640134838153744,2.35960545305368
5a01a0fd728b1b0001ad89f8,94.3761160442942,0.968469840943288,0.0201475393516614
5aeb46c5ed102400010f26cb,67.5024061135653,0.979792795684905,0.304954153206933
5bfc4058bab673000163c8af,65.1863517908915,0.98228861347533,0.337073487996224
5c31d5b0b41477000187c5fa,78.7673641382463,0.981001830381818,0.204771314760286
5cb62e9293342300017a72a1,93.3008870858592,0.971018818018898,0.0371734976852811
5d2a5458c0898e001ab08f65,28.0394912566551,0.987598103262299,1.07831886433474
5dd4a7c9c0823f494b158668,66.5318549198858,0.981103015632366,0.313094752708362
5ddc07391e42a9000b2622be,41.7427373727879,0.97708655594795,0.644375931074539
5df6818e2b12bd474abc4c9d,91.373641657206,0.974097406792073,0.0686827884495621
5e531b2205acdb33c0f5f24c,45.1489058387828,0.982409870419349,0.58092879034288
5e6bdd2a3ea572199bb7f6b6,30.3664592327916,0.984284427405222,0.949208962820673
5ef98087540ce971a8fb4280,94.479386798057,0.96803676501988,0.0188029065109046
5efe4033859ac314b6d79a50,90.6639736003963,0.975691208746885,0.0784114075129244
5f0e0727cf7d770a4c7330a7,54.7142206465933,0.984784774181896,0.449815950757757
5f595581b4984119febb85d0,84.6257433960047,0.979696306741819,0.149820638979343
5f756ef133882a1e509e8573,51.5257594213216,0.984598998857035,0.488883975049488
5f9b15889c51902ece84d3e7,85.2887899141442,0.978180496413739,0.139870940196547
5fbbe3a696d6300008af539d,91.0185614726815,0.974711383330916,0.0727396537331231
5fee99daeae54318b087e9b5,90.8458746822349,0.97423393640865,0.0759652116115738
5feff5d30ad48b39d17b9c25,21.5725208966925,0.340165072684125,1.39053071065753
60451e0f0d94f161286383d9,91.2013174287434,0.974036085724261,0.0703879123761022
608349d97d46ab71fc6c7111,90.9547722920882,0.974875884835847,0.0736544080905274
60a7d7b70d3cf8f48a8a490d,73.3771728675866,0.976211677776721,0.254708439563765
60ceeec3a0bed4a1e603b8d7,91.080745592821,0.974467220411368,0.0713722798529785
60dc0185764ae8cd7fd829b7,93.6894719841419,0.970020410795159,0.0304897663350272
60de50896b0ce86b84a2ee24,50.1487524030688,0.985510940604343,0.512765132105503
60dfdb8bbef17b6739d12215,38.4014691899356,0.980439518211866,0.729299597424191
60e5bebceb89fc96b4414bcb,49.651238627776,0.985312154639732,0.507631462361512
60fe3a34f7f4d5e48ad56af2,90.4160907845071,0.975500744944923,0.0817633048864047
6110a7395e243363389c857d,17.9511817655633,0.469269673491683,1.99842556343207
611323bebc984e2d39dc8958,48.9008744002471,0.986292805767405,0.523164113710977
614c1267826bcb89bd92e726,55.5116020472317,0.983373049924425,0.442130238106446
61fa94015719bc09cb834e2e,90.7807314287945,0.975366975534822,0.0765069824639021
62728f0c68b9ecf571a2dbd4,50.7148575857715,0.985238134772278,0.485885107931629
6272b9dfc470a51d5fa0e6ea,34.018268089017,0.987350002366453,0.832750614705228
6296849bbd45e6accf130f07,78.8548660724822,0.981523585901672,0.202171824920148
6297d4ad03a1830f21d22cb1,68.0799998858139,0.982522860717025,0.303870959397493
62c3021ebe7b00c7eb3fad22,57.5198670572368,0.985939781599641,0.41513039921114
62d133496cf7f774b8bf98a0,89.226565151007,0.977069250880578,0.0975289660971251
62daa52d86e66e5feaf3bc15,34.8277622222083,0.146035913682251,0.688194647985968
6307bee7b345c1bf0fb2f362,22.7661333090169,0.924685347791507,1.4092457866393
6335f7d7dad0ae03e9a2509a,62.6183003940038,0.979599012324647,0.364514435081909
6341b7b2e340e467cab1363b,23.5100194186432,0.672951157070397,1.46816305165759
63ae31ff5c725a41082afc56,84.3710721337131,0.973323698702732,0.148358123744541
63d15717bf9f5277f27bbe5e,90.423260592982,0.974897789943052,0.0813956724252706
